-2.874461894948969753e-01,-3.736501628159717425e-01,-7.617830762927890742e-01,1.198437528054288714e+00,-6.437127398750530638e-01,-7.163422363838102269e-01,-4.251973068643691844e-01,-7.916096522378051059e-01,6.591873175073359459e-01,4.852290512439192405e-01
-2.874462170653635518e-01,-3.736501586838277822e-01,-4.876575318671738657e-02,1.543966467710771395e+00,-6.437127398750530638e-01,1.276406142985054615e+00,1.358877514231273453e+00,-7.916096522378051059e-01,-4.252410193140326311e-01,-8.493198337434854084e-01
-2.874462170653635518e-01,1.565580131987183987e-01,2.074785036914159331e-01,-8.681408957142926486e-01,-6.437127398750530638e-01,-7.163422363838102269e-01,6.158664800540232520e-02,-7.916096522378051059e-01,2.711236471419891658e-01,4.831172704560533493e-01
-2.874462170653635518e-01,-3.736501628159717425e-01,-7.617830762927890742e-01,4.936730748952859460e-01,-6.437127398750530638e-01,-7.163422363838102269e-01,-3.215191356010013712e-01,9.434025856544825395e-01,6.602145890639803394e-01,1.057778229697134309e+00
2.940496390063848775e+00,-3.736501628159717425e-01,3.884063735667004025e+00,-8.681408957142926486e-01,2.292406371495986139e+00,-7.163422363838102269e-01,-7.212629923214119998e-01,1.038111222463743655e+00,-4.220832787765156913e-01,-8.493198337434854084e-01
-2.874462170653635518e-01,-3.736501628159717425e-01,-1.194896980993864211e-01,1.306230348857136292e+00,-6.437127398750530638e-01,-7.163422363838102269e-01,2.129515904369974066e-01,-7.916096522378051059e-01,-1.656700872445421857e-01,1.204889414591035629e-01
-2.874462164552171184e-01,-3.736498023778412891e-01,-7.617830762927890742e-01,1.355716899000079412e+00,-6.437127398750530638e-01,1.583745489115407246e+00,1.041566008137067234e+00,-7.916096522378051059e-01,-4.252410193140326311e-01,-8.493198337434854084e-01
-2.874461997351141496e-01,-3.736501628159717425e-01,4.986224275400801265e-01,1.433393531806431476e+00,-6.437127398750530638e-01,-7.163422363838102269e-01,2.184878293358621271e+00,4.619687042804975219e-01,-4.252410193140326311e-01,-8.493198337434854084e-01
-2.874462170653635518e-01,-3.736501581289182194e-01,-7.617830762927890742e-01,-8.681408957142926486e-01,-3.251796000124712593e-01,1.277226843291225045e+00,1.717874564508591773e+00,8.302532449452547647e-01,-4.252410193140326311e-01,-8.493198337434854084e-01
-2.698793931813563973e-01,-3.736501628159717425e-01,8.024096300907792578e-01,-8.681408957142926486e-01,9.799598055692563259e-01,-7.163422363838102269e-01,-5.489468017299109492e-01,-7.916096522378051059e-01,-4.252410193140326311e-01,9.672672364340111351e-01
-2.874462170653635518e-01,8.417111200398603721e-01,-7.617830762927890742e-01,-8.681408957142926486e-01,2.394241138480035225e-01,-7.163422363838102269e-01,-6.193380248657823772e-01,-7.916096522378051059e-01,2.825196191434670712e-01,9.645520509099294593e-01
1.918537014138001595e+00,-3.736501628159717425e-01,3.354306417328067003e+00,-8.681408957142926486e-01,1.458069935636124193e+00,5.777673123126524368e-01,-7.212629923214119998e-01,6.346601868106127586e-01,-4.252410193140326311e-01,-8.493198337434854084e-01
-2.874462170653635518e-01,-3.132436088680360387e-01,-7.617830762927890742e-01,-8.681408957142926486e-01,-6.437127398750530638e-01,-7.788548000858162845e-02,-7.212629923214119998e-01,1.149120482928770226e+00,9.520961343137379629e-01,1.437429766530114339e+00
-2.874462170653635518e-01,-3.736501628159717425e-01,-7.617830762927890742e-01,1.072731871454038144e+00,-6.437127398750530638e-01,1.153674122707056382e+00,1.541061519571209626e+00,3.100810594096164996e-01,-4.252410193140326311e-01,-8.493198337434854084e-01
-2.874462170653635518e-01,-3.736295726172576548e-01,5.724039213995015668e-02,1.689529104322763597e+00,-6.437127398750530638e-01,-7.163422363838102269e-01,1.434648718296100300e+00,-7.916096522378051059e-01,-3.676275666016295407e-01,-8.493198337434854084e-01
1.128195273099870555e+00,3.634818856984702418e+00,1.467350502259807676e+00,-8.681408957142926486e-01,-3.229083317419118582e-01,-7.163422363838102269e-01,-7.212629923214119998e-01,7.422712086215278449e-01,-4.252410193140326311e-01,-8.493198337434854084e-01
-2.874462170653635518e-01,-3.736501628159717425e-01,1.144403387218899670e+00,-8.681408957142926486e-01,-6.404195289017750037e-01,6.052086296253078590e-01,2.510218964557557886e+00,7.379416184968584647e-01,-4.252410193140326311e-01,-8.493198337434854084e-01
1.505769049750776412e-01,-3.736501628159717425e-01,1.613523877028412157e+00,1.145079268745609280e+00,4.258618620741635996e-01,1.431753276896833960e+00,-7.212629923214119998e-01,-7.916096522378051059e-01,-4.252410193140326311e-01,-8.493198337434854084e-01
-2.874461945349380820e-01,-3.707826199946506751e-01,-7.617830762927890742e-01,1.608191423866227154e+00,1.972777560331154534e-01,-7.163422363838102269e-01,1.066954219217842725e+00,-7.916096522378051059e-01,-4.252410193140326311e-01,-8.493198337434854084e-01
