1.153325740164969915e-01
3.280185914243372025e-02
1.659005435109634163e+00
9.696248023374209879e-03
2.803286928522084054e-01
2.143662136587032307e-01
4.016151679804629282e-01
1.314703619555270819e-01
6.888582461986103578e-02
2.247202791697618940e-01
1.267876229667885823e-01
1.111189841192121719e-01
1.060565669020672175e-01
1.765284998326448473e-01
4.512994195422947996e-03
2.285261441443346975e-01
6.825737837699428212e-01
1.306139501942027437e-03
9.623040694802975636e-01
1.843510935348390944e+00
4.665515570951583868e-02
2.586131024032738424e-01
1.420825508931315539e+00
2.698997278391743748e-01
3.760912616956507137e-01
6.991822570324046637e-03
7.631652730321647482e-02
5.520217421246442768e-01
7.165363251099977626e-01
5.818231647641494142e-01
4.969950548185613215e-01
8.123071762260476447e-01
2.368780619092447637e-02
1.477372823185572059e+00
8.031479557200009722e-01
-4.137842808611651435e-01
-3.093956139418692075e-01
-1.123874583223567480e-01
-3.032198392399467757e-01
-2.563397280044803495e-01
-4.633613002667625880e-01
-2.145096546172311491e-01
-1.572707213359763045e-01
-2.158352759693116241e-01
-1.945052705032139784e-01
-6.136717708386640879e-03
-1.411480585138633614e-01
-1.741664433816063617e-01
-2.768490394757114892e-01
-2.283674040102491865e-01
-3.523554013238938687e-02
-1.137184791382086502e-01
-1.505196476721278875e-01
-2.716394359776330703e-02
-4.093257963395702248e-01
-1.004616331096663373e+00
-7.329440310208710230e-01
-2.298966997889788644e-01
-3.899140978712285488e-01
-4.179557856114826109e-01
-4.204406442528281218e-01
-1.541395542497241422e-01
-4.094782473493498998e-01
-5.457626637561718841e-01
-6.182802435267653607e-01
-3.222859585326283138e-01
-1.582176385835545318e-01
-4.790883688346960767e-01
-1.882825310982099154e-01
-2.838936249092114394e-01
-7.017740970412083001e-01
-1.345582913064902186e-02
-8.067096000117999210e-01
-1.564431018725951361e-01
-2.594258327585574619e-01
-3.103192590830197162e-01
-9.893334563480715715e-02
-1.515306761219687992e-01
-3.950453322564122516e-01
-8.488661980067073731e-01
-3.164445591710665084e-01
-7.467799302050437404e-01
-4.929764927844679789e-01
-2.062586647481765567e-01
-3.992396790356522729e-01
-4.163409619736881950e-01
-3.720178672435139333e-01
-3.150790098973281772e-01
-5.626301265910029770e-01
