2.867689498064818765e-01,8.740632373719868786e-01,1.120012923764291068e+00,1.084531661835787641e+00,7.061735130984020392e-01,8.449531536880443561e-01,8.428842719901324942e-01,8.064277626022737788e-01,7.053760760820737552e-01,8.220186050937842159e-01
-4.433300936469342091e-01,1.547215362184871879e+00,-2.110601024936746839e-01,5.660414681545944404e-02,1.328804880302407732e-01,-1.869939706503251919e-01,-1.740444362606132778e-01,2.906602331080525570e-01,-6.178450610879897553e-01,1.227402312062026990e-01
9.578947492884903880e-02,-3.613205028045740619e-04,-3.596088953133822486e-01,1.979106022853613922e-01,-6.240593699195819966e-01,-2.674548782586120277e-01,2.536733386418669745e-01,-1.298828424028874995e-01,-2.467286005028661577e-01,1.068114745240711372e-01
-3.775404257824686027e-01,-1.786148199362997957e-01,-3.368267417402253106e-01,8.596435918389033759e-02,-3.507318798139067439e-01,-2.335288168965021782e-01,3.775139364414332732e-01,-1.655859699278354746e-01,-4.487713331602520839e-01,7.023657876195699146e-02
-1.938336105579507862e-01,1.556755610212690044e-02,4.483849569011670866e-01,1.575865056593102054e-01,-1.621483012246809352e-01,-1.795041890773956816e-01,1.394672230235638466e-02,-2.921770781900810965e-01,-4.367807609616747300e-01,-6.567004488660899142e-02
-6.615513319494401578e-01,-4.399033316792326787e-01,-9.327233763211895123e-02,-4.875466003022665973e-02,-4.934289535966227547e-01,9.554457664089355262e-04,1.102120218570892263e-01,-1.318614184115123322e-01,-2.590121840390473551e-01,2.401120422684384081e-01
-1.029777908186634505e+00,-7.306568009269085451e-01,-5.548447467462018778e-01,3.508512935995895532e-01,-9.746206571227702398e-01,-2.912028079769160005e-01,-7.479418908482138306e-03,-2.559444030630910749e-01,-6.345531141563398592e-01,8.867771927668854914e-03
4.107433935741688913e-02,-7.407796432914892648e-03,6.287173641482155517e-01,-4.344606388099236938e-01,5.108587793289114387e-01,-2.835830318538361539e-01,4.554218962405820470e-01,2.164565617703040346e-02,-1.219230202239153016e+00,-3.879393887440087951e-01
-6.367906666659124415e-01,3.593204702017516183e-01,2.189545521463083233e-01,1.993181189074562099e-01,-3.346340334291966201e-01,-1.181785278221083590e-01,9.172768322525703955e-02,-4.199025452240290335e-01,5.185926417130293231e-01,3.268391926343134912e-01
-1.249778971642701464e+00,-7.689638291133178427e-01,-1.065104938529904732e+00,2.165717374646192184e-02,-5.212046565337828952e-01,-7.582305731608340871e-01,-1.169148178011231387e+00,3.445783293559084859e-01,-1.580072273577556530e+00,1.890183364565984903e-01
